timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/14 07:10:45.942, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.52 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:46.944, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.81 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:47.946, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 113.73 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:48.948, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 84.04 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:49.949, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 75.42 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:50.951, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 119.93 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:51.953, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 128.20 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:52.955, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.14 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:53.957, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.95 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:54.959, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.64 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:55.961, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 92.35 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:56.963, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 102.18 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:57.966, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 127.54 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:58.968, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 74.63 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:10:59.970, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 96.40 W, 2 %, 2 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:00.971, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 93.98 W, 35 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:01.972, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 121.74 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:02.975, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 120.88 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:03.976, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.88 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:04.977, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 91.16 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:05.979, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 95.81 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:06.980, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 110.12 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:07.981, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 76.39 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:08.982, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.81 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:09.984, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.85 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:10.986, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.64 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:11.988, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 105.03 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:12.990, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 89.72 W, 13 %, 6 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:13.991, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 119.38 W, 38 %, 28 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:14.992, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 78.91 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:15.994, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 128.09 W, 38 %, 28 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:16.996, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.35 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:17.997, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.00 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:18.999, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 121.04 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:20.001, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 69.44 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:21.003, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.29 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:22.005, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.54 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:23.007, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.94 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:24.009, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.97 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:25.011, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 125.23 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:26.012, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 82.94 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:27.014, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 108.57 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:28.015, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.82 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:29.017, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.54 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:30.019, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 104.62 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:31.021, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 87.55 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:32.024, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.51 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:33.026, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 92.89 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:34.028, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 96.86 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:35.029, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.61 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:36.031, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.31 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:37.033, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.27 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:38.037, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 109.36 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:39.039, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 83.90 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:40.041, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 120.54 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:41.042, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.61 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:42.044, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.28 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:43.046, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.43 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:44.048, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 113.72 W, 31 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:45.049, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 71.90 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:46.051, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.39 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:47.052, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.94 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:48.053, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.57 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:49.055, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.59 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:50.057, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 126.31 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:51.058, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 77.92 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:52.059, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 115.63 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:53.061, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.18 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:54.062, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.65 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:55.063, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 118.56 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:56.064, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 74.14 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:57.066, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.76 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:58.067, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.21 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:11:59.068, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.67 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:00.069, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.08 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:01.071, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 101.39 W, 31 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:02.072, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 80.87 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:03.073, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 97.51 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:04.074, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 91.90 W, 37 %, 20 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:05.075, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.52 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:06.076, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 98.16 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:07.078, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 92.51 W, 35 %, 18 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:08.079, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 80.81 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:09.080, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 110.24 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:10.082, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.67 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:11.083, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 124.96 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:12.084, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 72.29 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:13.085, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 120.57 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:14.086, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.37 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:15.087, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.58 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:16.088, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.16 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:17.089, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 98.16 W, 4 %, 3 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:18.090, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 92.04 W, 32 %, 16 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:19.092, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.93 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:20.094, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.48 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:21.095, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 123.41 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:22.096, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 65.74 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:23.097, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 119.27 W, 36 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:24.098, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.90 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:25.099, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.32 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:26.100, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.98 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:27.101, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 117.90 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:28.103, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 72.46 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:29.104, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.28 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:30.105, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.90 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:31.106, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.38 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:32.108, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.07 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:33.110, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.09 W, 36 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:34.111, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 87.43 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:35.112, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 98.97 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:36.113, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 76.95 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
